Developer,Publisher,IP,Date,Gap,PlayerType,PriceMax,PriceMin,Rawg,Chinese,French,Spanish,Japanese,Korean,Russian,Turkish,Portuguese,Polish,Action,ActionAdventure,Role-Playing,Strategy,Adventure,First-Person,Fighting,Puzzle,Arcade,Sci-Fi,Open-world,Survival,PC,PS4,XBOX,NS,Youtube,Twitch,MCUserScore,MCCriticScore,MCUserRatings,MCMediaRatings,SteamCCU,SteamComments,SteamFollowers,Douban,Google Trends,IsFamous
1,1,0,42187,1095,0,4.99,1,1159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191111031.3,0,0,0,299,947,7.2,83,15,4,2366,1995,1187,25,0.01,0
2,2,0,43417,313,0,20,10,18,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88406337,0,0,177,,6.1,62,19,13,0,0,0,0,0.01,0
1,1,0,41733,1549,0,4.99,2,167,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113514303.9,0,0,0,627,,7,79,15,6,14,475,4788,0,0.01,0
1,1,0,42465,817,0,19.99,19.99,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262191536.8,0,0,0,493,16471,6.6,80,8,5,19,793,15224,,0.01,0
8,8,1,43039,691,0,60,60,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,69974679,0,0,458,210,6.9,71,19,9,0,0,0,,0,0
3,3,0,41907,37,0,20,5,1852,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,138690592.5,14777227,9351023,0,34290,13087,8,82,933,108,33,7977,77833,221,0.44,1
1,1,0,41800,1482,0,20,0.49,376,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,122628686.8,0,0,0,237,390,6.8,68,13,14,109,597,1681,2,0.09,0
2,6,0,42257,1025,0,10,2,453,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,206990801.6,0,0,0,1196,8773,7.5,80,51,28,28,1328,5786,2,0.27,1
6,6,0,42577,705,0,20,19.99,483,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,297641261.5,47447097,26763653,0,3694,24494,7.6,78,78,70,52,706,8637,5,0.05,1
1,1,0,41580,705,0,5,0.99,193,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,95115987.56,0,0,0,136,454,6.7,73,33,7,11,350,2352,2,0.02,0
1,1,0,41689,1593,0,4.99,4.99,257,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107893191.2,0,0,0,277,243,7.1,66,18,5,4,559,573,0,0.01,0
1,1,0,41521,1593,0,6,1,290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,88830773.51,0,0,0,99,164,5.5,73,20,9,4,462,1429,2,0.01,0
3,3,0,43083,199,0,10,5,788,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,525677422.1,0,0,0,6979,5111,8.3,81,123,18,132,7675,39376,759,0.08,1
7,5,0,43032,698,0,30,15,24,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,496538884.8,69633352,0,0,1234,5145,7.9,77,25,23,16,259,5390,76,0.01,1
1,1,0,42194,1088,0,20,6,315,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,192643727.4,0,0,0,4240,5336,7.1,79,31,18,13,1167,16103,2,0.05,1
1,1,3,42818,464,0,19.99,19.99,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390581754.5,0,0,0,2788,109,6.8,86,8,5,174,665,2314,,0,0
2,2,1,41323,464,0,15,4,471,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,70569377.18,0,0,0,266,16,7.2,68,31,6,4,197,792,,0.02,0
2,2,0,42944,338,0,20,5,630,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,449935823.1,65342384,0,0,12946,27130,7.7,74,57,61,579,26,33997,2,0.08,1
1,1,0,42510,772,1,15,1,264,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,275907966.2,0,0,0,509,620,6.6,54,30,10,30,1234,5059,2,0.02,1
1,1,0,41387,772,0,15,4,111,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,76028202.3,0,0,0,76,1952,6.7,66,17,6,3,468,4757,,0.02,0
0,0,0,42124,1158,0,20,2,272,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,177843411.4,0,0,0,552,328,4.1,47,16,8,7,406,4707,,0.06,0
0,0,0,42159,1123,0,20,7,241,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,185098769.6,0,0,0,922,339,7.4,68,22,18,10,505,11776,2,0.04,0
1,1,0,42141,1141,0,10,2,169,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,181331968.2,0,15432449,0,574,79396,5.8,55,8,23,13,1291,9337,16,0.02,1
2,2,0,41793,1489,0,15,7,248,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,121643878.5,9218473,6388277,0,1111,141877,6.9,80,75,14,7,583,4772,2,0.09,1
4,4,0,41957,1325,0,20,10,156,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,146885581.9,0,0,0,660,724,7.8,71,122,9,49,984,11578,2,0.07,1
1,6,0,42934,348,0,9.99,3.99,125,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444919131.9,0,0,0,674,8070,6.5,80,10,5,129,913,11795,7,0.7,0
1,3,0,41457,348,0,15,7,92,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,82472567.89,0,0,0,,1655,6.7,58,15,14,618,337,6680,,,0
1,1,0,43696,76,0,9.99,6,89,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102010656,0,0,17890,29480,7,69,123,40,0,0,0,2,,1
1,1,0,42675,607,0,19.99,7,97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,332479278.1,0,0,0,297,492,7.6,76,11,4,60,1215,20533,,0.02,0
1,1,0,42873,409,0,12.99,12.99,56,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,415482372,0,0,0,8744,31723,7.3,58,9,6,102,902,13624,40,0.01,0
5,5,0,42864,866,0,40,10,26,1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,411303924.1,61441504,0,0,18961,8724,6.5,65,13,25,39,514,10282,15,0.08,1
1,2,0,41703,1579,0,1.99,0.89,166,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,109651494.8,0,0,0,10507,1102,7.4,72,15,13,6,321,903,,0.03,0
2,2,0,42067,1215,0,12,5,192,1,1,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,166619377.1,0,0,0,1048,1387,8,72,70,27,26,2036,18876,21,0.01,0
5,5,2,43357,373,0,50,12.49,10,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,713306780,85480677,0,0,2827,1121,5.2,53,15,12,22,142,2978,,0.04,0
1,1,0,41529,313,0,16,15.99,221,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,89658545.38,0,0,0,812,71,7.7,72,105,13,9,652,3079,2,0.1,0
1,2,0,42040,1242,0,10,9,106,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,161547795.9,0,0,0,6367,2596,7.5,76,27,10,11,1051,6593,2,0.04,0
0,0,0,42831,451,0,13,12.99,15,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,396332070.2,59832391,0,1742095,641,301,7.9,77,79,19,7,31,263,2,0.02,0
1,2,0,42969,313,0,15,7,18,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,462721139.7,66561409,0,0,7824,34144,6.7,67,17,32,77,924,7039,92,0.02,1
1,3,0,42978,304,1,40,13.99,52,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,467410392.7,67000258,37185242,8172610,2201,3702,7.2,77,11,8,754,1078,35104,7,0.04,0
5,5,2,42901,381,1,15,14.99,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,428749582,0,0,0,6218,631,6.4,71,5,7,593,341,4403,,0.08,0
0,1,0,44006,7,0,9,9,8,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1458613230,0,0,0,124,17783,,80,,1,2514,1378,16566,3,0.02,0
1,3,0,43809,203,0,60,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1175241157,107520649,0,44524705,300,342,6,65,36,5,131,80,4227,1,0.02,0
1,1,0,43060,670,1,20,9,49,1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,512334909,70998660,39316340,0,1699,29779,5.6,59,38,17,5,81,1357,2,0.03,1
1,1,0,42957,21,0,11,8,168,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,456540400.9,0,0,7253965,6665,37187,8.1,87,116,31,505,3739,29074,61,0.27,0
0,8,0,41726,1556,0,10,9.99,257,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,112601233.8,0,0,0,134,12,7,67,5,10,5,288,940,2,0.01,0
0,5,0,42495,787,0,15,3,1245,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,271259520,0,0,0,717,32298,7.6,77,63,24,336132,2283,6333,25,0.03,1
1,5,0,42635,647,0,15,9,26,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,317802223.5,50275235,0,0,532,16294,7.1,65,18,24,141,620,7869,5,0,1
2,5,4,43264,18,1,35,17.49,29,1,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,643248104.2,0,0,0,39520,37341,6.4,67,16,9,854,3379,22090,,0.09,0
1,1,0,41770,1512,0,10,5,356,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,118462298,8096970,0,0,195,98462,8,82,54,24,13,651,5548,15,0.02,0
0,0,0,41575,1512,0,5,2,218,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,94566877.11,0,0,0,925,137,7.4,65,45,9,6,589,623,0,0.02,1
8,10,0,43875,31,1,60,60,66,1,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,110738875,0,0,11458,43582,8.9,89,1066,76,0,0,0,18,,1
6,7,0,41961,1321,0,15,3,187,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,147561294.8,0,0,0,12107,306,3.5,52,75,23,24,975,9488,16,0.28,1
5,5,2,42537,745,0,20,10,6,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,284472528.4,0,0,0,3996,18,5.7,64,6,6,316,325,3146,,0.08,0
4,4,0,43087,195,2,30,29.99,59,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528032337.8,72315207,0,0,2153,29657,8.8,79,32,22,375,1654,13041,0,0.08,0
6,4,1,43186,544,0,50,25,12,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,589722616.5,77142546,0,0,492,3787,6.2,61,16,24,,,,6,0.01,1
5,5,4,42765,517,0,7,2,34,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,367971926,56614165,0,0,3125,2137,6.3,50,51,30,7,546,3146,71,0.02,1
2,2,0,43896,4,0,20,18,10,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1293031407,0,0,0,237,28304,7.4,75,7,6,3337,1494,19117,7,0.03,0
0,0,0,42247,1035,0,10,3,323,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,204645584.9,0,0,0,4452,3225,7.6,79,118,31,21,1192,14763,2,0.43,1
9,9,0,43440,290,0,20,14,18,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,89527840,0,28382800,884,859,7.3,70,33,28,0,0,0,140,0.03,1
0,1,0,41409,290,0,10,1.99,354,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,77998522.99,0,0,0,753,8,7.1,69,37,15,23,485,707,0,0.06,0
0,0,0,41393,1873,0,6,3,291,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,76560675.97,0,0,0,588,127,7.3,55,30,10,3,387,281,,0.05,0
0,2,0,41970,1312,0,15,1.49,189,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,149092797.6,0,0,0,191,49,6.8,78,22,13,20,568,9074,7,0,0
0,0,0,42080,1692,0,9.99,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,23212880,0,0,920,1469,7.3,83,35,6,0,0,0,8,,0
0,0,0,41899,1383,0,9.99,3,246,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137421630.5,0,0,0,484,26387,4.8,50,8,6,3,352,2352,,0.02,0
0,0,0,41576,1383,0,15,4,279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,94676450.28,0,0,0,779,449,5.9,59,39,13,3,623,3722,,0.02,0
0,1,0,42768,514,0,20,2,142,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,369216775.9,0,0,0,2670,28601,6.3,66,27,34,20,820,15897,2,0.08,0
5,5,0,42563,719,0,29.99,6,67,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,292965686.2,0,0,0,496,119,8.5,81,4,6,47,767,10323,68,0,0
1,1,0,42865,417,0,10,5,457,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,411766156.3,0,0,0,1305,6741,8.2,84,84,9,224,2877,13016,67,0.31,1
0,0,0,42488,794,0,15,1,324,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,269116574.9,0,0,0,,1217,6.6,71,19,23,12,574,6360,,0.48,1
9,9,0,42710,1020,2,20,19.99,24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,345864675.2,53932310,0,0,1100,29825,7.1,76,28,17,8,109,1389,,0.02,1
2,6,0,42104,1178,0,10,2,300,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,173823309.6,24383144,14470856,0,390,1344,7.6,72,83,37,14,764,4739,10,0.01,1
0,0,0,42096,1186,0,14.99,4,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172240305.6,0,0,0,541,6467,7,59,24,5,24,666,18513,,0.03,0
0,0,1,41927,1355,0,20,5,185,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,141913410.5,0,0,0,533,9108,7.7,74,88,38,356,689,6530,2,0,1
10,10,0,43078,652,0,15,5,32,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,71876358,0,0,297,1727,6.9,79,18,20,0,0,0,,0,1
0,6,0,42587,695,0,15,7,410,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,301025615.2,47934707,27023543,0,349,8023,8,80,18,12,6,336,606,2,0,0
0,0,0,41963,1319,0,7.99,2,216,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147900291.8,0,0,0,62,381,6.7,73,14,4,7,339,1122,,0,0
0,0,0,41592,1319,0,30,20.99,56,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,96446622.91,0,0,0,428,518,7.4,68,51,12,26,460,11031,0,0.05,0
1,1,0,42320,962,0,19.99,19.99,46,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,222382570.1,0,0,0,315,,8,86,22,6,16,862,6522,34,0.02,1
1,1,0,41369,962,0,15,14.99,59,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,74452446.22,0,0,0,1282,440,6.4,52,55,13,35,278,1461,0,0.33,0
6,6,0,42622,660,0,9.99,2,130,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313170238.9,0,0,0,42341,108,6.6,70,14,6,30,626,13708,2,,0
0,0,0,43158,124,0,29.99,20,126,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571592858.7,75777238,0,0,17739,6716,7.8,85,174,64,280,928,16825,18,,1
0,2,0,42145,1137,0,15,14.99,382,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,182162493.4,0,0,0,459,338,7.8,82,65,26,29,930,4688,7,0.02,1
0,2,0,41473,1137,0,10,2,278,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,84019030.22,0,0,0,633,31,6.3,59,29,14,6,250,613,2,0.06,0
1,1,0,41675,1607,0,6,3,157,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,106162506.2,0,0,0,133,29,6.4,73,10,7,4,164,1479,,0.01,0
0,0,0,42647,635,1,14.99,3,52,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,322137406.4,50860367,0,0,1672,6301,6.4,69,5,4,56,207,3551,2,0.03,0
2,2,0,42088,1194,0,15,14.99,206,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,170671421.3,0,0,0,824,268,4.8,71,20,9,4,424,4434,2,0.02,0
2,7,0,41905,1377,0,20,5,72,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,138372280.5,0,0,0,5561,212,7.4,68,54,17,7,315,15441,,0.12,0
5,5,0,42822,908,0,50,9,3,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,59393542,0,0,311,96,6.6,74,30,16,0,0,0,13,0.02,0
0,6,0,41842,1440,0,13,12.99,154,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,128703595.9,0,0,0,2447,17548,6.1,69,17,13,39,593,11956,0,0.95,0
2,2,1,42500,782,0,29.99,29.99,20,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,272800416.2,0,0,0,2933,227,4.1,69,12,5,78,443,6335,,0.01,0
0,0,0,41282,782,0,10,4,154,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,67276023.49,0,0,0,376,36,4.5,39,34,6,5,293,493,,0.06,0
6,6,0,43368,362,0,40,16,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,86017048,0,0,397,410,5.2,61,11,12,0,0,0,29,0.02,1
0,6,0,42478,804,0,20,19.99,79,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266083955.6,0,0,0,268,47,8.5,75,11,9,35,601,11561,,0.01,0
0,0,0,42458,824,0,20,8,184,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,260118771.1,0,0,0,1213,19257,7.5,67,14,14,49,430,16959,6,0.02,0
0,0,0,42829,453,0,19.99,8,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,395442041.1,59734869,0,0,1271,5529,6.9,59,19,4,8,48,1330,,0.02,0
0,0,0,41487,453,0,5,4.99,278,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,85395451.77,0,0,0,39,160,7.6,61,24,4,13,295,892,2,0.01,0
6,5,4,42306,976,0,30,19.49,83,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,218868166.2,0,0,0,514,5026,8.6,80,94,7,129,1278,24081,2139,0.01,1
0,1,0,41480,626,0,15,14.99,29,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,84704503.31,0,0,0,49960,15,1.2,20,93,6,5,38,510,48,0.2,0
2,3,0,41963,1319,0,20,19.99,245,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,147900291.8,0,0,0,220,47,6.4,69,16,11,5,296,2639,2,0,0
6,5,4,42122,1160,0,20,19.99,150,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,177437339.1,0,0,0,467,,7.9,76,29,9,27,533,10817,672,0.01,1
4,4,0,42062,1220,0,8.99,1.79,239,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,165668577.7,0,0,0,24441,5074,7.7,82,63,6,28,777,5334,2,0.54,1
0,0,0,42668,614,0,25,24.99,31,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,329863734.1,51884348,0,0,3438,257,7.4,76,40,14,13,152,3511,,0.36,0
1,1,0,42209,1073,0,13,3,198,1,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,195968719.9,0,0,0,12779,2245,7.5,65,64,9,20,1411,25923,2,,0
0,0,0,41829,1453,0,4.99,0.49,215,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,126792442,0,0,0,58,18,8.2,83,17,4,10,250,376,,0,0
2,2,0,41556,1453,0,5,4.99,222,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,92508425.21,0,0,0,219,73,5,39,40,21,3,411,422,,0.02,0
0,0,0,41851,1431,0,19.99,4,144,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,130043197.5,0,0,0,2422,29824,5.7,58,21,5,13,455,1432,2,0.11,0
0,0,0,42467,815,0,9.99,0.99,288,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,262786720.4,0,0,0,1560,800,7.2,80,11,4,19,380,5282,5,0.05,0
1,4,0,42782,500,0,25,24.99,46,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,375080814.8,0,0,0,4560,177,6.3,52,24,13,77,726,10008,7,0.09,1
0,0,0,42054,1228,0,25,14.99,182,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164158338.9,0,0,0,627,71,6.5,79,29,11,4,261,6569,,0.03,0
0,0,0,41933,1797,0,10,1,11,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16045013,0,0,132,45,4.3,37,26,10,0,0,0,,0.01,0
2,6,0,43122,160,0,15,7,470,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,549083385.4,0,0,14471890,1495,28221,8.1,80,113,56,171,3662,20919,368,0.03,0
2,2,0,41983,1299,0,15,4,262,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,151332481.6,0,0,0,274,240,6,65,11,14,10,270,6606,2,0.01,0
4,4,0,41298,1299,0,5,4.99,124,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,68542928.57,0,0,0,530,8,6.5,53,36,15,5,322,1305,8,0.03,0
6,7,0,43025,2,0,50,16.49,437,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,492665000.7,69292025,38406725,0,,56864,6.9,67,2288,58,1949,10989,160259,16,,1
0,0,0,41774,1508,0,9.99,0.99,180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119009701.5,0,0,0,72,303,7.8,72,9,5,14,608,3543,2,0,0
0,0,0,42702,580,0,24.99,14.99,72,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,342759389.6,0,0,0,480,5609,8.6,83,24,5,394,1430,21535,14,0,0
0,0,0,41326,580,0,6,1,228,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70816458.72,0,0,0,98,85,6.8,70,18,14,75,366,560,2,0,0
0,6,1,41722,1560,0,10,5,148,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,112082712.6,5756442,0,0,5333,92449,7.5,85,28,13,23,327,1158,2,0.01,1
0,1,0,42997,733,0,20,,21,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,477463260.4,67926717,0,0,3243,374,5.3,52,25,13,274,74,3116,33,0.01,1
1,1,0,42313,969,0,20,5,62,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,220618515.7,0,0,0,541,2406,7.4,69,21,13,17,386,10843,2,0.29,0
0,0,0,41751,1531,0,15,14.99,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,115895620,0,0,0,542,36,6.1,75,29,25,7,539,2711,,0.02,0
7,7,0,42976,306,1,20,19.99,23,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466364331.7,66902736,0,0,1778,2541,6.9,74,30,16,236,356,2365,,0.21,0
3,6,0,42353,929,0,10,2,105,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,230886612.9,36524633,0,0,262,1998,7.7,58,22,16,9,346,1991,2,0.01,1
0,1,0,41803,1479,0,40,14,67,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,123053133.5,0,0,0,298,18,7.1,74,57,15,67,381,18634,2,0.05,0
3,3,0,42132,1150,0,9.99,1.99,215,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179476820.4,0,0,0,23878,144,8.1,67,8,6,5,330,2815,0,0.75,0
3,2,0,43025,705,0,35,14,62,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,492665000.7,69292025,0,0,3329,6934,8,80,28,19,112,554,345,261,0.07,1
0,0,0,41277,705,0,5,2,233,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66884839.22,0,0,0,36,40,6.5,77,15,4,6,495,884,25,0.02,0
6,6,0,41788,1494,0,10,1,278,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,120945189.9,0,0,0,162,13,6.5,70,31,14,18,304,882,2,0.02,0
0,2,0,42769,513,0,20,4,315,1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,369632641.6,0,0,0,11187,7055,4.1,44,15,7,10,548,1400,0,0.91,0
0,0,0,42019,1263,0,4.99,2,222,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,157708035.1,0,0,0,444,2244,6.7,57,9,6,8,1331,5540,1626,0.08,1
0,0,0,41880,1402,0,20,19.99,77,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,134453237.2,0,0,0,151,5,6.6,76,18,11,4,301,3094,,0.01,0
0,0,0,41466,1402,0,10,4.99,160,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,83338990.03,0,0,0,111,29,6.4,74,9,9,2,92,206,,0,1
